Time,H,O,X,nn,ss,xx
20:59:56,0,1,0,2,0,1
20:59:56,0,1,0,2,0,1
20:59:56,0,1,0,2,0,1
20:59:56,0,1,0,2,0,1
20:59:56,0,1,0,2,0,1
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,1
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:57,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,2
20:59:58,0,1,0,2,0,0
20:59:58,0,1,0,2,0,0
20:59:58,0,1,0,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,1,2,0,0
20:59:59,0,1,1,2,0,0
20:59:59,0,1,1,2,0,0
20:59:59,0,1,1,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,0,2,0,0
20:59:59,0,1,0,2,0,1
20:59:59,0,1,0,2,0,1
20:59:59,0,1,0,2,0,2
20:59:59,0,1,0,2,0,2
20:59:59,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,2,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:00,0,1,0,1,0,2
21:00:01,0,1,0,1,0,1
21:00:01,0,1,0,1,0,2
21:00:01,1,1,0,1,0,2
21:00:01,1,1,0,1,0,1
21:00:01,1,1,0,1,0,2
21:00:01,1,1,0,1,0,1
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,2,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:01,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,1,1,0,2,0,0
21:00:02,2,1,0,2,0,0
21:00:02,2,1,0,2,0,0
21:00:02,2,1,0,2,0,0
21:00:02,2,1,0,2,0,0
21:00:02,2,1,0,2,0,0
21:00:03,2,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,0,1,0,2,0,0
21:00:03,2,1,0,2,0,0
21:00:03,2,1,0,2,0,0
21:00:03,2,1,0,2,0,0
21:00:03,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,1
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:04,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,1
21:00:05,2,1,0,2,0,1
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,2
21:00:05,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,1
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:06,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,1
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:07,2,1,0,2,0,2
21:00:08,2,1,0,2,0,2
21:00:08,2,1,0,2,0,2
21:00:08,2,1,0,2,0,2
21:00:08,2,1,0,2,0,1
21:00:08,2,1,0,2,0,1
21:00:08,1,1,0,2,0,1
21:00:08,1,1,0,2,0,1
21:00:08,1,1,0,2,0,1
21:00:08,1,1,0,2,0,1
21:00:08,1,1,0,2,0,1
21:00:08,1,1,0,2,0,0
21:00:08,0,1,0,2,0,0
21:00:08,0,1,0,2,0,0
21:00:08,0,1,0,2,0,0
21:00:08,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:09,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:10,0,1,0,2,0,0
21:00:11,0,1,0,2,0,0
21:00:11,0,1,0,2,0,0
21:00:11,0,1,0,2,0,0
21:00:11,0,1,0,2,0,0
21:00:11,0,1,0,2,0,2
21:00:11,0,1,0,2,0,2
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:11,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,2
21:00:12,0,1,0,2,0,2
21:00:12,0,1,0,2,0,2
21:00:12,0,1,0,2,0,2
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:12,0,1,0,2,0,1
21:00:13,0,1,0,2,0,1
21:00:13,0,1,0,2,0,1
21:00:13,0,1,0,2,0,2
21:00:13,0,1,0,2,0,2
21:00:13,0,1,0,2,0,2
21:00:13,0,1,0,2,0,2
21:00:13,0,1,0,2,0,1
21:00:13,0,1,0,2,0,1
21:00:13,0,1,0,2,0,1
21:00:13,0,1,0,2,0,0
21:00:13,0,1,0,2,0,0
21:00:13,0,1,0,2,0,0
21:00:13,0,1,0,2,0,0
21:00:13,0,1,0,2,0,0
21:00:13,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,0
21:00:14,0,1,0,2,0,1
21:00:14,0,1,0,2,0,1
21:00:14,0,1,0,2,0,1
21:00:14,0,1,0,2,0,1
21:00:14,0,1,0,2,0,1
21:00:14,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,1
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,2
21:00:15,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:16,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,2
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:17,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:18,0,1,0,2,0,0
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:19,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,2
21:00:20,0,1,0,2,0,1
21:00:20,0,1,0,2,0,1
21:00:20,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:21,0,1,0,2,0,1
21:00:22,0,1,0,2,0,1
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,0
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,2
21:00:22,0,1,0,2,0,2
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,2,0,1
21:00:23,0,1,0,2,0,1
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,2,0,1
21:00:23,0,1,0,2,0,2
21:00:23,0,1,0,0,0,2
21:00:23,0,1,0,0,0,2
21:00:23,0,1,0,0,0,2
21:00:23,0,1,0,0,0,2
21:00:23,0,1,0,0,0,2
21:00:23,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:24,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,1
21:00:25,0,1,0,0,0,2
21:00:25,0,1,0,0,0,2
21:00:25,0,1,0,0,0,2
21:00:25,0,1,0,0,0,2
21:00:25,0,1,0,0,0,2
21:00:26,0,1,0,0,0,2
21:00:26,0,1,0,0,0,1
21:00:26,0,1,0,0,0,1
21:00:26,0,1,0,0,0,1
21:00:26,0,1,0,0,0,1
21:00:26,0,1,0,0,0,1
21:00:26,0,1,0,0,0,2
21:00:26,0,1,0,0,0,2
21:00:26,0,1,0,2,0,2
21:00:26,0,1,0,2,0,2
21:00:26,0,1,0,2,0,2
21:00:26,0,1,0,2,0,2
21:00:26,0,1,0,2,0,2
21:00:26,0,1,2,0,0,2
21:00:26,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:27,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,0,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,2
21:00:28,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:29,0,1,0,2,0,0
21:00:30,0,1,0,2,0,0
21:00:30,0,1,0,2,0,0
21:00:30,0,1,0,2,0,0
21:00:30,0,1,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,1
21:00:30,0,0,0,2,0,1
21:00:30,0,0,0,2,0,1
21:00:30,0,1,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:30,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,0,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:31,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,0
21:00:32,0,1,0,2,0,1
21:00:32,0,1,0,2,0,1
21:00:32,0,1,0,2,0,1
21:00:32,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:33,0,1,0,2,0,1
21:00:34,0,1,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,0,0,2,0,1
21:00:34,0,1,0,2,0,1
21:00:34,0,1,0,2,0,1
21:00:34,0,1,0,2,0,1
21:00:34,2,1,0,2,0,1
21:00:34,2,1,0,2,0,1
21:00:35,0,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,0,1,0,2,0,1
21:00:35,2,1,0,2,0,2
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,2
21:00:35,2,1,0,2,0,2
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:35,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,0,0,2,0,1
21:00:36,2,0,0,2,0,1
21:00:36,2,1,0,2,0,1
21:00:36,2,1,0,2,0,2
21:00:37,2,1,0,2,0,1
21:00:37,2,1,0,2,0,2
21:00:37,2,1,0,2,0,2
21:00:37,2,1,0,2,0,2
21:00:37,2,1,0,2,0,2
21:00:37,2,1,0,2,0,0
21:00:37,2,1,0,2,0,0
21:00:37,2,1,0,2,0,0
21:00:37,2,1,0,2,0,0
21:00:37,2,1,0,2,0,0
21:00:37,2,1,0,2,0,0
21:00:37,2,0,0,2,0,0
21:00:37,2,0,0,2,0,0
21:00:37,2,0,0,2,0,0
21:00:37,0,1,2,2,0,0
21:00:38,0,0,2,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,0,0,2,0,0
21:00:38,2,0,0,2,0,0
21:00:38,2,0,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:38,1,1,0,2,0,0
21:00:38,1,1,0,2,0,0
21:00:38,1,1,0,2,0,0
21:00:38,2,1,0,2,0,0
21:00:39,1,0,0,2,0,0
21:00:39,2,0,0,2,0,0
21:00:39,2,0,0,2,0,0
21:00:39,2,0,0,2,0,0
21:00:39,2,1,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,1,0,2,0,0
21:00:39,0,1,0,2,0,0
21:00:39,0,1,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:39,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:40,0,0,0,2,0,0
21:00:41,0,0,0,2,0,0
21:00:41,0,0,0,2,0,0
21:00:41,0,0,0,2,0,0
21:00:41,0,0,0,2,0,0
21:00:41,0,0,0,2,0,0
21:00:41,0,0,1,2,0,0
21:00:41,0,1,0,2,0,0
21:00:41,1,0,0,2,0,0
21:00:41,1,0,0,2,0,0
21:00:41,1,0,0,2,0,2
21:00:41,1,0,0,2,0,2
21:00:41,1,0,0,2,0,2
21:00:41,1,0,0,2,0,0
21:00:41,1,0,0,2,0,2
21:00:41,0,1,0,2,0,2
21:00:42,1,0,0,2,0,2
21:00:42,1,0,0,2,0,0
21:00:42,0,0,0,2,0,0
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,1
21:00:42,0,0,0,2,0,2
21:00:42,1,0,0,2,0,1
21:00:42,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,1
21:00:43,1,0,0,2,0,2
21:00:43,1,0,0,2,0,2
21:00:43,1,0,0,2,0,2
21:00:43,1,0,0,2,0,2
21:00:43,1,0,0,2,0,2
21:00:44,1,0,0,2,0,2
21:00:44,1,0,0,2,0,2
21:00:44,1,0,0,2,0,2
21:00:44,1,0,0,2,0,2
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,1
21:00:44,0,0,0,2,0,1
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:44,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,2,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:45,1,0,0,2,0,0
21:00:46,1,0,0,2,0,0
21:00:46,1,0,0,2,0,0
21:00:46,1,0,0,2,0,0
21:00:46,1,0,0,2,0,0
21:00:46,1,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:46,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:47,2,0,0,2,0,0
21:00:48,0,0,0,2,0,0
21:00:48,2,0,0,2,0,0
21:00:48,2,0,0,2,0,0
21:00:48,2,0,0,2,0,0
21:00:48,2,0,0,2,0,0
21:00:48,2,0,0,2,0,0
